Team Name,Year,Week,Year-Week,Duration,Total Distance(m),Total Player Load,Acc 2m/s2 Total Effort,Acc 3m/s2 Total Effort,Dec 2m/s2 Total Effort,Dec 3m/s2 Total Effort,High Intensity Distance(m),Sprint Distance(m),Maximum Velocity(m/s),IMA COD(left),IMA COD(right),Load Per Minute,Distance Per Minute,Acc-Dec-COD Per Minute,Date,Season
Team2,2021,29,2021-W29,76.36263736263736,5092.717582417582,576.5054945054945,16.615384615384617,3.8131868131868134,15.43956043956044,4.4945054945054945,190.72197802197803,29.164835164835164,7.41056166056166,29.32967032967033,34.10989010989011,7.55,66.69,1.25,2021-07-19,2021/22
Team2,2021,30,2021-W30,62.41284403669725,5667.194495412844,578.9082568807339,13.669724770642201,2.743119266055046,13.899082568807339,4.724770642201835,241.24954128440368,35.189908256880734,7.566258919469928,23.908256880733944,25.761467889908257,9.28,90.8,1.24,2021-07-26,2021/22
Team2,2021,31,2021-W31,70.21538461538462,5574.712307692307,575.3523076923077,20.153846153846153,3.6769230769230767,18.53846153846154,5.476923076923077,212.92,33.2876923076923,7.638888888888888,26.23076923076923,29.96923076923077,8.19,79.39,1.35,2021-08-02,2021/22
Team2,2021,32,2021-W32,71.25842696629213,5315.311235955056,558.3898876404494,13.146067415730338,2.539325842696629,11.96629213483146,3.955056179775281,202.48764044943823,37.5438202247191,7.31023720349563,28.696629213483146,31.359550561797754,7.84,74.59,1.2,2021-08-09,2021/22
Team2,2021,33,2021-W33,65.8695652173913,5407.502173913043,562.7978260869565,19.22826086956522,2.967391304347826,17.945652173913043,5.695652173913044,264.8739130434783,47.82282608695652,7.7563405797101455,26.902173913043477,28.945652173913043,8.54,82.09,1.41,2021-08-16,2021/22
Team2,2021,34,2021-W34,61.0,5039.573333333334,523.7533333333333,16.706666666666667,2.506666666666667,15.093333333333334,4.52,223.44799999999998,22.47866666666667,7.165555555555555,24.226666666666667,26.92,8.59,82.62,1.36,2021-08-23,2021/22
Team2,2021,35,2021-W35,70.57692307692308,4864.5,568.5423076923078,19.384615384615383,2.3076923076923075,16.307692307692307,5.653846153846154,182.05,13.573076923076922,6.757478632478632,37.26923076923077,41.88461538461539,8.06,68.92,1.63,2021-08-30,2021/22
Team2,2021,36,2021-W36,65.27142857142857,4889.821428571428,530.3442857142857,14.757142857142858,1.9428571428571428,12.628571428571428,3.857142857142857,134.52857142857144,19.58142857142857,6.942460317460317,29.02857142857143,30.228571428571428,8.13,74.92,1.33,2021-09-06,2021/22
Team2,2021,37,2021-W37,65.01219512195122,4957.665853658536,545.190243902439,14.012195121951219,2.1341463414634148,12.487804878048781,3.9878048780487805,156.6829268292683,26.652439024390244,7.084010840108402,24.21951219512195,26.353658536585368,8.39,76.26,1.19,2021-09-13,2021/22
Team2,2021,38,2021-W38,62.773809523809526,4865.885714285714,517.879761904762,14.75,3.380952380952381,14.154761904761905,5.321428571428571,168.1845238095238,30.53452380952381,7.397156084656085,24.583333333333332,25.916666666666668,8.25,77.51,1.26,2021-09-20,2021/22
Team2,2021,39,2021-W39,62.43181818181818,4918.605681818181,529.8874999999999,13.943181818181818,1.7272727272727273,12.761363636363637,3.5795454545454546,143.025,20.857954545454547,6.980113636363637,25.727272727272727,28.704545454545453,8.49,78.78,1.3,2021-09-27,2021/22
Team2,2021,40,2021-W40,67.98148148148148,4919.977777777777,608.1037037037037,16.40740740740741,2.7037037037037037,14.61111111111111,3.8703703703703702,179.79814814814816,31.927777777777777,7.276748971193416,28.12962962962963,32.53703703703704,8.95,72.37,1.35,2021-10-04,2021/22
Team2,2021,41,2021-W41,67.59701492537313,5115.185074626866,569.6029850746269,15.522388059701493,2.044776119402985,13.955223880597014,4.626865671641791,161.91641791044776,25.622388059701493,7.159203980099502,28.134328358208954,31.880597014925375,8.43,75.67,1.32,2021-10-11,2021/22
Team2,2021,42,2021-W42,66.22972972972973,4991.255405405405,547.7837837837837,15.108108108108109,1.8513513513513513,13.18918918918919,4.0,145.85135135135135,19.174324324324324,7.204204204204204,24.783783783783782,28.635135135135137,8.27,75.36,1.23,2021-10-18,2021/22
Team2,2021,43,2021-W43,69.04651162790698,5060.220930232558,568.6906976744186,16.093023255813954,2.744186046511628,14.313953488372093,4.430232558139535,183.57209302325583,37.97093023255814,7.322997416020671,30.1046511627907,32.81395348837209,8.24,73.29,1.35,2021-10-25,2021/22
Team2,2021,44,2021-W44,61.2375,5010.748750000001,567.0475,17.9375,2.6125,16.325,6.0875,243.29749999999999,45.65125,7.534722222222221,29.175,31.3125,9.26,81.82,1.55,2021-11-01,2021/22
Team2,2021,45,2021-W45,26.0,1726.1,216.4,0.0,0.0,0.0,0.0,0.0,0.0,3.2499999999999996,3.0,5.0,8.32,66.39,0.31,2021-11-08,2021/22
Team2,2021,46,2021-W46,63.60227272727273,4938.006818181818,561.521590909091,18.863636363636363,2.352272727272727,16.170454545454547,4.988636363636363,190.27159090909092,34.41704545454545,7.4646464646464645,30.863636363636363,36.07954545454545,8.83,77.64,1.6,2021-11-15,2021/22
Team2,2021,47,2021-W47,66.61538461538461,5266.5192307692305,587.7064102564102,16.256410256410255,2.5,15.025641025641026,4.282051282051282,189.2576923076923,31.96153846153846,7.141381766381765,29.615384615384617,32.48717948717949,8.82,79.06,1.4,2021-11-22,2021/22
Team2,2021,48,2021-W48,62.51724137931034,4899.8252873563215,543.7689655172414,15.39080459770115,1.4022988505747127,15.114942528735632,4.436781609195402,184.47931034482758,24.54022988505747,6.839719029374201,24.597701149425287,26.471264367816094,8.7,78.38,1.3,2021-11-29,2021/22
Team2,2021,49,2021-W49,57.65882352941176,4577.783529411764,512.8505882352941,14.305882352941177,1.8352941176470587,12.058823529411764,3.176470588235294,146.29882352941175,20.087058823529414,7.103267973856209,24.529411764705884,25.376470588235293,8.89,79.39,1.32,2021-12-06,2021/22
Team2,2021,50,2021-W50,58.42857142857143,4010.789285714286,456.74642857142857,13.535714285714286,0.9285714285714286,10.821428571428571,2.857142857142857,102.60714285714286,11.0,6.862103174603175,27.464285714285715,28.964285714285715,7.82,68.64,1.38,2021-12-13,2021/22
Team2,2021,51,2021-W51,55.5,3967.1749999999997,464.325,10.5,0.875,12.5,3.125,39.075,1.7375000000000003,6.861111111111111,29.25,42.5,8.37,71.48,1.71,2021-12-20,2021/22
Team2,2021,52,2021-W52,60.8,4421.54,509.44,13.866666666666667,1.0666666666666667,12.0,3.066666666666667,45.38666666666667,4.086666666666667,6.535185185185185,25.466666666666665,27.066666666666666,8.38,72.72,1.29,2021-12-27,2021/22
Team2,2022,1,2022-W01,59.65909090909091,4510.445454545455,520.6340909090909,15.931818181818182,2.590909090909091,11.852272727272727,2.8636363636363638,156.71136363636364,23.22159090909091,7.102904040404041,27.477272727272727,30.443181818181817,8.73,75.6,1.44,2022-01-03,2021/22
Team2,2022,2,2022-W02,60.712765957446805,5090.455319148936,533.4244680851064,14.819148936170214,1.5957446808510638,12.170212765957446,3.627659574468085,169.21489361702126,28.179787234042553,7.1474586288416075,25.22340425531915,27.06382978723404,8.79,83.84,1.31,2022-01-10,2021/22
Team2,2022,3,2022-W03,65.31111111111112,4947.033333333334,547.4200000000001,15.877777777777778,1.6,13.366666666666667,3.6666666666666665,142.47555555555556,16.326666666666668,7.086111111111111,26.333333333333332,27.866666666666667,8.38,75.75,1.28,2022-01-17,2021/22
Team2,2022,4,2022-W04,55.21052631578947,4642.978947368421,486.64868421052637,14.25,1.5526315789473684,11.75,3.3947368421052633,150.63684210526316,23.527631578947368,7.130116959064328,26.5,27.94736842105263,8.81,84.1,1.46,2022-01-24,2021/22
Team2,2022,5,2022-W05,61.5625,4841.7275,513.58,17.375,2.1125,15.65,4.125,147.6775,19.68875,7.256597222222221,27.675,32.8,8.34,78.65,1.52,2022-01-31,2021/22
Team2,2022,6,2022-W06,62.42857142857143,4670.524285714286,513.0357142857143,13.657142857142857,2.6142857142857143,13.085714285714285,3.742857142857143,152.91285714285715,26.158571428571427,7.26984126984127,27.728571428571428,30.84285714285714,8.22,74.81,1.37,2022-02-07,2021/22
Team2,2022,7,2022-W07,63.17948717948718,4755.641025641025,542.9666666666667,15.076923076923077,1.8461538461538463,12.35897435897436,3.0,150.50256410256412,18.29230769230769,7.148860398860399,32.46153846153846,35.333333333333336,8.59,75.27,1.51,2022-02-14,2021/22
Team2,2022,8,2022-W08,64.69333333333333,4927.688,504.9866666666667,13.693333333333333,2.013333333333333,13.253333333333334,4.466666666666667,175.34533333333331,23.550666666666665,6.994444444444445,25.12,25.346666666666668,7.81,76.17,1.2,2022-02-21,2021/22
Team2,2022,9,2022-W09,62.985915492957744,5152.4774647887325,525.656338028169,15.76056338028169,1.8028169014084507,14.619718309859154,3.732394366197183,174.66478873239438,28.638028169014085,7.229264475743348,23.704225352112676,27.802816901408452,8.35,81.8,1.3,2022-02-28,2021/22
Team2,2022,10,2022-W10,59.83783783783784,4848.241891891892,515.922972972973,15.256756756756756,3.472972972972973,13.405405405405405,3.5945945945945947,220.5,34.23513513513514,7.325075075075075,24.905405405405407,27.945945945945947,8.62,81.02,1.36,2022-03-07,2021/22
Team2,2022,11,2022-W11,65.79629629629629,6166.0462962962965,629.2574074074074,16.27777777777778,1.5925925925925926,14.833333333333334,4.5,267.27222222222224,45.87777777777778,7.411008230452675,26.12962962962963,27.333333333333332,9.56,93.71,1.29,2022-03-14,2021/22
Team2,2022,12,2022-W12,61.89473684210526,4378.968421052631,504.97105263157897,12.868421052631579,1.763157894736842,10.394736842105264,2.710526315789474,137.87894736842105,21.878947368421052,7.182748538011697,21.92105263157895,24.894736842105264,8.16,70.75,1.13,2022-03-21,2021/22
Team2,2022,13,2022-W13,64.65882352941176,4531.3388235294115,489.1482352941176,15.952941176470588,1.9764705882352942,12.270588235294118,3.2470588235294118,97.50117647058823,12.74705882352941,6.957516339869281,29.211764705882352,31.705882352941178,7.57,70.08,1.38,2022-03-28,2021/22
Team2,2022,14,2022-W14,62.298507462686565,4879.782089552239,505.26119402985074,16.970149253731343,2.746268656716418,15.626865671641792,4.2835820895522385,198.52537313432833,29.061194029850746,7.5178275290215595,25.880597014925375,28.880597014925375,8.11,78.33,1.4,2022-04-04,2021/22
Team2,2022,15,2022-W15,60.955882352941174,4442.625,487.4735294117647,15.661764705882353,2.235294117647059,11.588235294117647,3.573529411764706,150.18676470588235,26.42205882352941,6.893382352941177,24.676470588235293,29.573529411764707,8.0,72.88,1.34,2022-04-11,2021/22
Team2,2022,16,2022-W16,58.53703703703704,5137.935185185185,520.3888888888889,16.5,2.6481481481481484,14.574074074074074,3.9074074074074074,219.28703703703704,30.13888888888889,7.260802469135802,21.962962962962962,23.944444444444443,8.89,87.77,1.32,2022-04-18,2021/22
Team2,2022,17,2022-W17,63.774193548387096,5995.729032258065,631.3096774193548,17.967741935483872,2.3870967741935485,15.419354838709678,5.387096774193548,288.81935483870967,49.935483870967744,7.420250896057348,23.838709677419356,25.741935483870968,9.9,94.01,1.3,2022-04-25,2021/22
Team2,2022,18,2022-W18,56.54545454545455,4526.395454545454,498.32045454545454,12.295454545454545,1.5909090909090908,10.136363636363637,3.5,148.0909090909091,26.518181818181816,6.833964646464647,21.863636363636363,24.704545454545453,8.81,80.05,1.22,2022-05-02,2021/22
Team2,2022,19,2022-W19,70.73529411764706,4997.176470588235,580.6764705882352,15.970588235294118,1.9705882352941178,13.676470588235293,2.9705882352941178,117.45882352941176,14.552941176470588,6.674019607843137,32.44117647058823,38.23529411764706,8.21,70.65,1.42,2022-05-09,2021/22
Team2,2022,20,2022-W20,,,,,,,,,,,,,,,,2022-05-16,2021/22
Team2,2022,21,2022-W21,,,,,,,,,,,,,,,,2022-05-23,2021/22
Team2,2022,22,2022-W22,,,,,,,,,,,,,,,,2022-05-30,2021/22
Team2,2022,23,2022-W23,,,,,,,,,,,,,,,,2022-06-06,2021/22
Team2,2022,24,2022-W24,,,,,,,,,,,,,,,,2022-06-13,2021/22
Team2,2022,25,2022-W25,46.5,3911.3999999999996,466.95000000000005,0.0,0.0,0.0,0.0,0.0,0.0,4.652777777777777,8.5,6.0,10.04,84.12,0.31,2022-06-20,2021/22
Team2,2022,26,2022-W26,45.125,2999.8375,382.33750000000003,7.0,1.25,4.75,1.375,42.5125,16.450000000000003,5.451388888888889,8.375,12.5,8.47,66.48,0.72,2022-06-27,2021/22
Team2,2022,27,2022-W27,54.265306122448976,4026.4755102040813,487.83265306122445,14.591836734693878,1.489795918367347,9.857142857142858,1.8979591836734695,59.93061224489796,3.7020408163265306,6.476190476190475,24.020408163265305,25.53061224489796,8.99,74.2,1.36,2022-07-04,2022/23
Team2,2022,28,2022-W28,79.11009174311927,5399.3770642201835,600.9963302752293,17.211009174311926,2.0,12.568807339449542,3.5137614678899083,191.19266055045873,11.957798165137616,7.048929663608563,27.119266055045873,32.027522935779814,7.6,68.25,1.12,2022-07-11,2022/23
Team2,2022,29,2022-W29,73.97916666666667,4967.077083333334,537.21875,14.635416666666666,1.34375,12.6875,3.6458333333333335,139.64791666666667,8.691666666666666,7.088831018518518,21.739583333333332,24.927083333333332,7.26,67.14,1.0,2022-07-18,2022/23
Team2,2022,30,2022-W30,66.54205607476635,5729.101869158879,604.4317757009345,16.97196261682243,1.485981308411215,13.654205607476635,3.5700934579439254,241.3859813084112,15.354205607476636,7.199117341640706,23.514018691588785,25.53271028037383,9.08,86.1,1.2,2022-07-25,2022/23
Team2,2022,31,2022-W31,60.61643835616438,4771.082191780822,533.1369863013699,14.698630136986301,2.8493150684931505,11.876712328767123,3.9452054794520546,200.04657534246576,15.957534246575344,7.4520547945205475,21.904109589041095,24.465753424657535,8.8,78.71,1.2,2022-08-01,2022/23
Team2,2022,32,2022-W32,65.81428571428572,4810.924285714286,527.9614285714287,15.642857142857142,2.3857142857142857,12.771428571428572,4.0285714285714285,192.39428571428573,16.572857142857146,7.296825396825397,22.514285714285716,26.985714285714284,8.02,73.1,1.18,2022-08-08,2022/23
Team2,2022,33,2022-W33,58.85294117647059,4480.96568627451,511.75588235294117,13.450980392156863,1.9509803921568627,10.627450980392156,3.5294117647058822,168.91078431372551,15.555882352941177,6.962962962962963,24.784313725490197,25.42156862745098,8.7,76.14,1.26,2022-08-15,2022/23
Team2,2022,34,2022-W34,61.16831683168317,4552.179207920792,531.2188118811881,15.603960396039604,2.762376237623762,12.386138613861386,3.2475247524752477,158.74653465346535,15.589108910891088,7.2720022002200215,23.277227722772277,26.06930693069307,8.68,74.42,1.26,2022-08-22,2022/23
Team2,2022,35,2022-W35,56.12149532710281,4229.044859813084,485.492523364486,12.63551401869159,1.233644859813084,10.214953271028037,3.0,120.32056074766355,7.13177570093458,6.85643821391485,23.66355140186916,24.990654205607477,8.65,75.36,1.27,2022-08-29,2022/23
Team2,2022,36,2022-W36,63.66216216216216,4377.472972972973,522.8337837837837,20.472972972972972,3.2162162162162162,12.432432432432432,4.297297297297297,159.48243243243243,8.486486486486486,6.776651651651652,26.824324324324323,29.756756756756758,8.21,68.76,1.41,2022-09-05,2022/23
Team2,2022,37,2022-W37,57.303030303030305,4643.6494949494945,524.9262626262625,12.878787878787879,1.4646464646464648,9.878787878787879,3.7474747474747474,165.2161616161616,12.498989898989898,6.962401795735128,22.22222222222222,25.717171717171716,9.16,81.04,1.23,2022-09-12,2022/23
Team2,2022,38,2022-W38,80.19354838709677,5765.929032258065,677.2129032258065,23.322580645161292,1.935483870967742,14.548387096774194,4.612903225806452,170.30322580645162,17.548387096774192,7.127240143369175,36.87096774193548,45.903225806451616,8.44,71.9,1.5,2022-09-19,2022/23
Team2,2022,39,2022-W39,66.51219512195122,5045.920731707317,571.1609756097561,17.963414634146343,1.9268292682926829,13.926829268292684,4.7439024390243905,178.22439024390243,16.090243902439024,7.231029810298103,28.48780487804878,31.21951219512195,8.59,75.86,1.38,2022-09-26,2022/23
Team2,2022,40,2022-W40,58.3,4575.044444444445,515.5866666666667,14.755555555555556,1.4666666666666666,11.877777777777778,3.811111111111111,129.14333333333332,8.473333333333333,6.8697530864197525,24.68888888888889,27.533333333333335,8.84,78.47,1.35,2022-10-03,2022/23
Team2,2022,41,2022-W41,69.46666666666667,4798.077333333334,547.5813333333333,17.92,2.12,14.653333333333334,3.7866666666666666,146.66133333333335,11.433333333333334,6.995185185185186,30.066666666666666,34.946666666666665,7.88,69.07,1.4,2022-10-10,2022/23
Team2,2022,42,2022-W42,57.690140845070424,4412.095774647887,504.3408450704225,16.408450704225352,1.5492957746478873,10.95774647887324,3.7183098591549295,157.75774647887323,11.883098591549297,6.784037558685445,23.323943661971832,27.87323943661972,8.74,76.48,1.36,2022-10-17,2022/23
Team2,2022,43,2022-W43,64.265625,4745.275,524.303125,14.140625,2.5625,12.75,3.234375,157.265625,13.5671875,7.151041666666666,23.390625,29.546875,8.16,73.84,1.24,2022-10-24,2022/23
Team2,2022,44,2022-W44,60.4375,4646.6987500000005,516.6837499999999,15.4625,1.425,12.2125,3.6125,180.5075,12.60375,7.115625,22.8125,26.75,8.55,76.88,1.28,2022-10-31,2022/23
Team2,2022,45,2022-W45,70.09411764705882,4818.762352941177,554.1117647058824,14.047058823529412,1.811764705882353,11.552941176470588,3.0941176470588236,181.19176470588235,0.0,6.895424836601307,28.576470588235296,32.22352941176471,7.91,68.75,1.23,2022-11-07,2022/23
Team2,2022,46,2022-W46,67.24752475247524,5305.927722772277,585.0752475247525,18.26732673267327,2.1485148514851486,14.881188118811881,4.4950495049504955,163.509900990099,0.11683168316831684,7.15016501650165,29.455445544554454,33.366336633663366,8.7,78.9,1.43,2022-11-14,2022/23
Team2,2022,47,2022-W47,59.91358024691358,4991.297530864197,546.7864197530864,14.580246913580247,1.691358024691358,11.555555555555555,3.6666666666666665,165.62962962962962,0.42098765432098767,6.734567901234568,31.185185185185187,33.370370370370374,9.13,83.31,1.51,2022-11-21,2022/23
Team2,2022,48,2022-W48,59.24038461538461,4801.3942307692305,526.5038461538462,15.115384615384615,1.3846153846153846,13.51923076923077,3.5576923076923075,184.58749999999998,0.40865384615384615,7.0576923076923075,24.673076923076923,29.009615384615383,8.89,81.05,1.39,2022-11-28,2022/23
Team2,2022,49,2022-W49,66.18823529411765,5021.750588235294,574.6129411764706,14.270588235294118,0.8823529411764706,10.91764705882353,2.6,172.6235294117647,0.06352941176470589,6.723529411764706,27.49411764705882,32.870588235294115,8.68,75.87,1.29,2022-12-05,2022/23
Team2,2022,50,2022-W50,66.51807228915662,4007.7987951807227,513.5301204819277,9.590361445783133,0.8192771084337349,8.168674698795181,1.7710843373493976,73.05060240963856,0.0,6.440093708165996,25.373493975903614,29.53012048192771,7.72,60.25,1.09,2022-12-12,2022/23
Team2,2022,51,2022-W51,54.0,3708.25,485.425,21.5,1.0,11.5,2.0,55.625,0.0,6.590277777777778,14.75,13.0,8.99,68.67,1.12,2022-12-19,2022/23
Team2,2022,52,2022-W52,64.57142857142857,4321.525,495.91785714285714,15.928571428571429,1.3214285714285714,12.892857142857142,2.5357142857142856,109.74285714285713,0.55,6.79563492063492,25.785714285714285,31.607142857142858,7.68,66.93,1.34,2022-12-26,2022/23
Team2,2023,1,2023-W01,67.22307692307692,5042.596153846154,572.0330769230769,17.684615384615384,2.3076923076923075,14.5,4.569230769230769,169.66846153846154,0.14384615384615387,7.453418803418804,25.392307692307693,29.8,8.51,75.01,1.3,2023-01-02,2022/23
Team2,2023,2,2023-W02,70.02631578947368,5530.352631578947,616.8000000000001,19.63157894736842,2.723684210526316,16.644736842105264,5.684210526315789,192.90263157894736,0.1986842105263158,7.428728070175439,32.94736842105263,36.973684210526315,8.81,78.98,1.52,2023-01-09,2022/23
Team2,2023,3,2023-W03,83.91780821917808,6377.352054794521,715.1616438356165,17.945205479452056,2.3972602739726026,16.315068493150687,5.863013698630137,289.41506849315067,0.04246575342465753,7.160578386605783,38.47945205479452,42.794520547945204,8.52,76.0,1.38,2023-01-16,2022/23
Team2,2023,4,2023-W04,62.93859649122807,4820.005263157895,544.0763157894737,13.035087719298245,1.8859649122807018,12.105263157894736,3.412280701754386,169.8798245614035,0.0,7.034356725146199,23.342105263157894,26.640350877192983,8.64,76.58,1.19,2023-01-23,2022/23
Team2,2023,5,2023-W05,72.98795180722891,5970.121686746988,653.5036144578313,14.096385542168674,1.5903614457831325,13.048192771084338,3.6987951807228914,195.8168674698795,0.14216867469879518,7.151606425702812,27.132530120481928,30.204819277108435,8.95,81.8,1.16,2023-01-30,2022/23
Team2,2023,6,2023-W06,67.49484536082474,5231.594845360825,570.9268041237113,16.45360824742268,1.6391752577319587,14.628865979381443,3.9381443298969074,230.63092783505155,0.0,7.140320733104238,28.09278350515464,31.824742268041238,8.46,77.51,1.35,2023-02-06,2022/23
Team2,2023,7,2023-W07,62.119565217391305,4968.58152173913,545.4228260869565,14.858695652173912,1.3369565217391304,12.543478260869565,4.1521739130434785,155.65869565217392,0.45108695652173914,7.11171497584541,25.054347826086957,28.130434782608695,8.78,79.98,1.3,2023-02-13,2022/23
Team2,2023,8,2023-W08,72.9126213592233,5363.708737864078,605.5728155339806,17.097087378640776,3.2524271844660193,14.854368932038835,3.563106796116505,155.36893203883494,1.3689320388349515,7.101672060409924,31.116504854368934,36.84466019417476,8.31,73.56,1.37,2023-02-20,2022/23
Team2,2023,9,2023-W09,70.0,5519.728125000001,602.9010416666666,17.239583333333332,2.5208333333333335,15.145833333333334,3.9166666666666665,160.5375,0.34375,7.508391203703703,29.25,33.447916666666664,8.61,78.85,1.36,2023-02-27,2022/23
Team2,2023,10,2023-W10,67.57471264367815,5373.418390804598,581.0425287356321,13.71264367816092,1.5632183908045978,12.494252873563218,4.183908045977011,187.1471264367816,0.0,7.19029374201788,26.298850574712645,30.563218390804597,8.6,79.52,1.23,2023-03-06,2022/23
Team2,2023,11,2023-W11,69.36458333333333,5228.707291666667,569.8020833333334,15.75,2.8125,11.854166666666666,5.34375,148.73854166666666,0.06979166666666667,7.2329282407407405,26.197916666666668,32.197916666666664,8.21,75.38,1.24,2023-03-13,2022/23
Team2,2023,12,2023-W12,66.84615384615384,5398.792307692308,620.1884615384615,16.115384615384617,2.673076923076923,14.51923076923077,4.384615384615385,142.2596153846154,0.3230769230769231,7.484508547008547,30.73076923076923,38.51923076923077,9.28,80.76,1.49,2023-03-20,2022/23
Team2,2023,13,2023-W13,70.05882352941177,5271.82,588.7423529411765,19.71764705882353,2.2,14.952941176470588,3.976470588235294,150.20823529411766,0.4752941176470588,7.073856209150326,32.294117647058826,37.36470588235294,8.4,75.25,1.49,2023-03-27,2022/23
Team2,2023,14,2023-W14,74.24418604651163,5999.03023255814,655.5674418604651,19.22093023255814,3.1627906976744184,16.74418604651163,4.27906976744186,226.8081395348837,0.7488372093023257,7.445090439276485,29.38372093023256,36.63953488372093,8.83,80.8,1.37,2023-04-03,2022/23
Team2,2023,15,2023-W15,66.75,5298.0475,590.70625,15.55,1.6625,11.825,3.6,167.07750000000001,0.0,7.090625,27.0125,35.0125,8.85,79.37,1.34,2023-04-10,2022/23
Team2,2023,16,2023-W16,65.07619047619048,5298.181904761905,567.115238095238,14.790476190476191,1.6666666666666667,11.504761904761905,3.2476190476190476,168.48952380952383,0.3485714285714286,7.016402116402116,22.20952380952381,26.666666666666668,8.71,81.42,1.16,2023-04-17,2022/23
Team2,2023,17,2023-W17,54.75238095238095,4551.645714285714,500.7142857142857,13.695238095238095,1.6761904761904762,10.971428571428572,3.2285714285714286,156.91619047619048,0.0,6.929100529100529,22.514285714285716,26.904761904761905,9.15,83.13,1.35,2023-04-24,2022/23
Team2,2023,18,2023-W18,72.03614457831326,5868.5,625.0843373493976,14.710843373493976,2.325301204819277,12.25301204819277,3.7951807228915664,174.24337349397592,0.863855421686747,7.578982597054886,23.132530120481928,27.180722891566266,8.68,81.47,1.07,2023-05-01,2022/23
Team2,2023,19,2023-W19,69.47297297297297,5328.6945945945945,601.7189189189189,16.89189189189189,2.8513513513513513,13.391891891891891,4.702702702702703,214.2391891891892,3.3621621621621625,7.073948948948948,25.72972972972973,27.945945945945947,8.66,76.7,1.21,2023-05-08,2022/23
Team2,2023,20,2023-W20,44.625,3560.3875,390.6875,7.125,2.625,1.125,1.125,471.25,0.0,7.392361111111111,4.5,5.375,8.75,79.78,0.41,2023-05-15,2022/23
Team2,2023,21,2023-W21,88.28571428571429,5157.4857142857145,612.3285714285714,17.285714285714285,6.428571428571429,10.714285714285714,2.0,379.84285714285716,0.0,7.746031746031746,24.857142857142858,19.857142857142858,6.94,58.42,0.82,2023-05-22,2022/23
Team2,2023,22,2023-W22,117.0,9618.1,1059.7,29.0,9.0,23.0,0.0,58.4,0.0,7.416666666666666,32.0,39.0,9.06,82.21,1.05,2023-05-29,2022/23
Team2,2023,23,2023-W23,33.333333333333336,1947.3666666666668,234.19999999999996,0.6666666666666666,0.0,0.0,0.0,126.46666666666665,0.0,5.212962962962963,4.666666666666667,3.0,7.03,58.42,0.25,2023-06-05,2022/23
Team2,2023,24,2023-W24,78.875,4345.3375,509.525,6.0,5.125,2.375,2.625,274.075,0.0,5.861111111111111,11.75,13.125,6.46,55.09,0.42,2023-06-12,2022/23
Team2,2023,25,2023-W25,,,,,,,,,,,,,,,,2023-06-19,2022/23
Team2,2023,26,2023-W26,55.5,2380.875,320.225,8.5,1.0,6.0,0.5,0.0,0.0,4.4375,24.75,30.25,5.77,42.9,1.25,2023-06-26,2022/23
Team2,2023,52,2023-W52,,,,,,,,,,,,,,,,2023-12-25,
Team3,2021,26,2021-W26,,,,,,,,,,,,,,,,2021-06-28,
Team3,2021,27,2021-W27,59.62820512820513,4955.892307692307,533.5884615384615,19.653846153846153,1.2820512820512822,13.41025641025641,2.91025641025641,167.3923076923077,2.8205128205128207,6.703703703703704,27.294871794871796,30.474358974358974,8.95,83.11,1.52,2021-07-05,2021/22
Team3,2021,28,2021-W28,60.857142857142854,4463.707142857143,475.87857142857143,10.357142857142858,0.6428571428571429,8.357142857142858,2.7142857142857144,78.25,5.921428571428571,6.182539682539683,36.07142857142857,31.428571428571427,7.82,73.35,1.42,2021-07-12,2021/22
Team3,2021,29,2021-W29,60.8235294117647,4228.64705882353,451.4647058823529,11.411764705882353,0.9411764705882353,8.470588235294118,2.0,90.31764705882354,10.182352941176472,6.336601307189543,27.41176470588235,27.764705882352942,7.42,69.52,1.23,2021-07-19,2021/22
Team3,2021,30,2021-W30,71.1875,4484.325,458.20625,11.5,0.6875,8.875,2.125,61.94375,5.13125,6.418402777777778,32.125,34.6875,6.44,62.99,1.22,2021-07-26,2021/22
Team3,2021,31,2021-W31,68.03508771929825,4738.742105263158,528.2298245614035,13.175438596491228,1.368421052631579,11.052631578947368,3.0526315789473686,80.03508771929825,4.987719298245614,6.85916179337232,30.80701754385965,35.26315789473684,7.76,69.65,1.33,2021-08-02,2021/22
Team3,2021,32,2021-W32,70.51807228915662,4905.633734939759,570.2734939759035,14.72289156626506,1.4096385542168675,13.313253012048193,2.9036144578313254,127.80361445783133,6.5771084337349395,6.587349397590361,33.40963855421687,35.63855421686747,8.09,69.57,1.38,2021-08-09,2021/22
Team3,2021,33,2021-W33,70.97435897435898,5186.784615384616,592.0205128205127,15.58974358974359,2.5384615384615383,9.871794871794872,4.076923076923077,129.72820512820513,17.67179487179487,6.781339031339032,33.12820512820513,39.07692307692308,8.34,73.08,1.38,2021-08-16,2021/22
Team3,2021,34,2021-W34,72.23809523809524,5480.678571428572,547.5285714285715,15.428571428571429,1.6666666666666667,11.428571428571429,3.1666666666666665,164.2357142857143,32.93571428571428,7.027777777777779,30.857142857142858,36.69047619047619,7.58,75.87,1.31,2021-08-23,2021/22
